No,Word,Frequency
8422,"banget,packing",1
8423,rapirecomended,1
8424,euy??????????ma,1
8425,ganthanks,1
8426,tengkyuuu,1
8427,earcupnya,1
8428,laaah,1
8429,gamer,1
8430,website,1
8431,razer,1
8432,"10/10,",1
8433,71,1
8434,definitely,1
8435,would,1
8436,juossssssss,1
8437,affordable,1
8438,minnn,1
8439,gasss,1
8440,??sangat,1
8441,10/10,1
8442,ggs,1
8443,berdiri,1
8444,ipsnya,1
8445,ilmu pengetahuan sosial,1
8446,"tv,",1
8447,"oversaturated,",1
8448,silau,1
8449,"putar,",1
8450,"kedorong,",1
8451,refresh,1
8452,fps,1
8453,asa,1
8454,softwarenya,1
8455,"port,",1
8456,"bezelless,",1
8457,airo,1
8458,okey!,1
8459,airo??,1
8460,"bergaransi,",1
8461,"cekout,",1
8462,tech,1
8463,mantab??,1
8464,sukaanak,1
8465,meroncesesuai,1
8466,"pesenanya,barangnya",1
8467,"kreasi,",1
8468,kyou!!,1
8469,kecil!,1
8470,bagus�sesuatu,1
8471,kereeennn??????????,1
8472,"suka,dah",1
8473,"bengedd,",1
8474,cepat??????????????????????????????????????????????????????????????????????????????????????????,1
8475,"yahh,,anak",1
8476,�g,1
8477,"slamenya,",1
8478,banyak ,1
8479,bangeetpacking,1
8480,figure,1
8481,kawaii,1
8482,nezuko-chan,1
8483,wangy,1
8484,wangyyy,1
8485,nya:),1
8486,sumpahharga,1
8487,bangettt???,1
8488,it!,1
8489,mobilnya,1
8490,gambar!,1
8491,okeeee,1
8492,siiipps,1
8493,kereeennn,1
8494,tempatbhotwhealsnya,1
8495,bangetanak,1
8496,sekaliiii,1
8497,responded,1
8498,kuereennnn,1
8499,porang,1
8500,diseduh,1
8501,mantaabbb,1
8502,sangaat,1
8503,"euy,",1
8504,mayaan,1
8505,"sihh,",1
8506,"mantul,",1
8507,pulen,1
8508,"nasi,",1
8509,"sesuai,proses",1
8510,"cepat,responsif,recommended,barokah,terima",1
8511,mantaaprekomendasi,1
8512,terpercayaa,1
8513,seindonesia,1
8514,"muraaaaaah,",1
8515,rapiiiii,1
8516,enakkkkkk,1
8517,pkt,1
8518,smpeank2,1
8519,sarden,1
8520,abcmakasi,1
8521,"seller,tokopedia",1
8522,cepatamanah???????,1
8523,mantaab,1
8524,p00000l,1
8525,langganankeluarga,1
8526,syukaaaatrims,1
8527,medjol,1
8528,palestina,1
8529,legit,1
8530,trllu,1
8531,"keciiil,",1
8532,"jumbo,",1
8533,ibukku,1
8534,diabetes,1
8535,"ka,",1
8536,1hri,1
8537,subhanahu wa taala,1
8538,memberkahi,1
8539,lumpia,1
8540,lebihan,1
8541,bangetzzz??udah,1
8542,berulamg,1
8543,ordermantap,1
8544,akan ,1
8545,pastel,1
8546,"ini,ga",1
8547,"ngecewain,rasanya",1
8548,"mantappp,seller",1
8549,banget????,1
8550,sekali!,1
8551,disini!,1
8552,reorder,1
8553,terus!,1
8554,u!,1
8555,selalu!,1
8556,turki,1
8557,tuang,1
8558,coffeeterbaaiikk,1
8559,mantaap�selalu,1
8560,kehangatan,1
8561,hujan�setiap,1
8562,gigitannya,1
8563,mak,1
8564,nyoos�uenaaak,1
8565,tenan�tks,1
8566,bagusdimsumnyamasih,1
8567,kedaan,1
8568,disini????????????,1
8569,dirumahmakasi,1
8570,mempermudah,1
8571,??????????????????????,1
8572,"enakkk,",1
8573,empukkk,1
8574,was2,1
8575,ngirimnya,1
8576,ketunda,1
8577,momennya,1
8578,gerceppp,1
8579,thanksss,1
8580,enaaaak,1
8581,enakbngett,1
8582,iniii,1
8583,amann,1
8584,mantaaapppppp,1
8585,renyahhhhrg,1
8586,fs,1
8587,30k,1
8588,ongkiiir,1
8589,luvluvluv??,1
8590,kripsusnya,1
8591,"juara,udah",1
8592,"order,selalu",1
8593,anak2pokoke,1
8594,mienya,1
8595,os,1
8596,marumiya,1
8597,topping,1
8598,furikake,1
8599,"bubur,",1
8600,&tepat,1
8601,&seller,1
8602,laksa,1
8603,singapura,1
8604,"spek,",1
8605,"fragile,",1
8606,mantaaabbbss,1
8607,selamatpelayanan,1
8608,mantabsuper,1
8609,respontop,1
8610,pena,1
8611,"favoritt,",1
8612,tintanya,1
8613,"nyata,",1
8614,smooth,1
8615,waaah,1
8616,peralatan,1
8617,"joyko,",1
8618,"lengkaaap,",1
8619,"happy,",1
8620,mantappppppppppppppppppppppppppppppppp,1
8621,barang-barang,1
8622,kurirnya??????????????,1
8623,solutif,1
8624,cepeeet,1
8625,"customer,",1
8626,semuaaaaanyaaaaaa????????????????????,1
8627,selaloeee,1
8628,bntukny,1
8629,mantaapppp,1
8630,dibungkusnya,1
8631,mantapbisa,1
8632,lah??,1
8633,mantaaaaaaaaapppppp,1
8634,gumush,1
8635,cutternyaa,1
8636,"imut�,",1
8637,pinkkknya,1
8638,"cutee,",1
8639,bangedddd,1
8640,lochh,1
8641,deliii,1
8642,peralatannya,1
8643,keren????,1
8644,sama sekali,1
8645,mantappp??????,1
8646,cutternya,1
8647,"mungil,",1
8648,"design,",1
8649,cap,1
8650,ernyata,1
8651,(rapi,1
8652,"aman),",1
8653,"(murah),",1
8654,(lentur,1
8655,"kuat),",1
8656,"direkomendasikan,",1
8657,lakbannya,1
8658,dijauhkan,1
8659,virus,1
8660,sembuh,1
8661,indonesiaku,1
8662,ya!,1
8663,thankssssssssssssssss,1
8664,skss,1
8665,mantaaaaaap,1
8666,mantuuuuul,1
8667,terbaiikkkkk,1
8668,guuud,1
8669,sedot,1
8670,debu�,1
8671,sela�,1
8672,"mobil,",1
8673,woke,1
8674,cincai,1
8675,siplah,1
8676,modelny,1
8677,wrnnya,1
8678,berkualitas??????tks,1
8679,nyetir!,1
8680,mantaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaap,1
8681,??o,1
8682,markootooop,1
8683,sempurnaaaaaaaaaaaaaaaaaaaaaaaaaaa,1
8684,mmaaaanncccllaaappp,1
8685,dekripsiharga,1
8686,terjangkauproduk,1
8687,oketop,1
8688,5?????,1
8689,sippppppppp,1
8690,mantapppppppppp,1
8691,aman??????,1
8692,jahannya,1
8693,rapikualitas,1
8694,mantaaappp�????????????????????????????????????,1
8695,mantap??????????,1
8696,top??????,1
8697,bangeeeey,1
8698,mantafffffffffffff,1
8699,"coba,semoga",1
8700,"microfiber,",1
8701,saran2nya,1
8702,joooosssss,1
8703,gandooossspengiriman,1
8704,doggy,1
8705,pallet,1
8706,awesome,1
8707,reoderrrrr,1
8708,kandang,1
8709,bangedtebal,1
8710,baguspengemasan,1
8711,"manjur,",1
8712,pulih,1
8713,"kulitnya,",1
8714,terbaikkkkkkkkkkk,1
8715,2nd,1
8716,amaze,1
8717,tebellllll,1
8718,rapihhhh,1
8719,woooowww,1
8720,aquarium,1
8721,ekor,1
8722,sirip,1
8723,half,1
8724,"mantebbb,",1
8725,ikannyaa,1
8726,wih,1
8727,menjelang,1
8728,malemnya,1
8729,expressburungnya,1
8730,"tajem,",1
8731,kliknya,1
8732,ngebersihin,1
8733,bulu2,1
8734,ngegumpal,1
8735,tarik,1
8736,"sisirnya,",1
8737,satisfying,1
8738,sisir,1
8739,sisirnya!!!,1
8740,disisir,1
8741,merem,1
8742,ditangan,1
8743,"refill,",1
8744,dermatologically,1
8745,tested,1
8746,safely,1
8747,landed,1
8748,day!,1
8749,"soap,,,repeat",1
8750,restock,1
8751,handsanitizer,1
8752,trpercaya,1
8753,kulitku,1
8754,ahlakkk,1
8755,besttt,1
8756,lanjutkan,1
8757,rapihh,1
8758,perjalanan,1
8759,cepaat,1
8760,"amaan,",1
8761,deskripsiharga,1
8762,bgtpake,1
8763,"bulanan,",1
8764,recommended?????,1
8765,barangg,1
8766,cepeatt,1
8767,sampaii,1
8768,tempatt,1
8769,markotoooopppp,1
8770,bangeeeeettt,1
8771,creambath,1
8772,salon,1
8773,bangettss,1
8774,gan�??????,1
8775,"wraps+dus,",1
8776,mantapppp??,1
8777,edit,1
8778,"ulasannya,",1
8779,cobaterima,1
8780,",paking",1
8781,",????????",1
8782,pokoknya????,1
8783,noni,1
8784,mokeru,1
8785,mantull,1
8786,goodlah????????,1
8787,segar�,1
8788,apagi,1
8789,cussons,1
8790,flass,1
8791,pakee,1
8792,kerasaa,1
8793,enak ,1
8794,kayak ,1
8795,'nyesss,1
8796,adem',1
8797,rapihhh,1
8798,thankss,1
8799,lott????,1
8800,proteksi,1
8801,"pokokmya,",1
8802,lampung,1
8803,"teruuuus,",1
8804,"dipacking,",1
8805,tumpah?ini,1
8806,nyembuhin,1
8807,plisss,1
8808,discontinue,1
8809,mintnya,1
8810,??pengirimannya,1
8811,balon2,1
8812,bungsu,1
8813,senaaaaang,1
8814,tooop,1
8815,s013,1
8816,s008,1
8817,kadonya,1
8818,delivery-nya,1
8819,",sesuai",1
8820,"pesanan,sudah",1
8821,cepat!!!!!!!!!top,1
8822,bangeeettttt,1
8823,pesta,1
8824,ramai,1
8825,lebihin,1
8826,balon2nya,1
8827,atap,1
8828,dilebihin,1
8829,"mantabbbb,",1
8830,berkuslitass,1
8831,mantaaaaaaaaaaap,1
8832,mmmaaaannnnttttaaapppp,1
8833,hati�,1
8834,penataannya,1
8835,kerekatannya,1
8836,printilannya,1
8837,fastresp,1
8838,lv,1
8839,dikaskh,1
8840,bocor??,1
8841,sukaaaaaaaaaaaaaaa,1
8842,lucuuuuuu,1
8843,"thanks,barangnya",1
8844,"rapi,tekomended??????????",1
8845,40pcs,1
8846,mantulllllllllllll,1
8847,takbiran,1
8848,"mantaaaappp,sudah",1
8849,tersumet,1
8850,seharga,1
8851,cebann,1
8852,eeeh,1
8853,tiba!,1
8854,meong,1
8855,pokoknya????????,1
8856,"lilinnya,kata",1
8857,sultan,1
8858,perlengkapannga,1
8859,kelupaan,1
8860,ulang tahun,1
8861,scan,1
8862,ketukar,1
8863,"sampai,makasih",1
8864,gansukses,1
8865,seller!!!,1
8866,"jiwo,",1
8867,torch,1
8868,flame,1
8869,gunnya,1
8870,teratas!!,1
8871,"pelapak,sesuai",1
8872,pesananto,1
8873,mogok,1
8874,di jalan,1
8875,berkualitas!,1
8876,terbaiklah,1
8877,51rb,1
8878,berkali kali,1
8879,cabe,1
8880,rawit,1
8881,stater,1
8882,mantavv,1
8883,",joss",1
8884,"tanggerang,",1
8885,pilok,1
8886,baguuusss,1
8887,"baguuusss,",1
8888,bet??????,1
8889,okesdh,1
8890,disinisippppp,1
8891,mantul??barang,1
8892,ber,1
8893,amaan,1
8894,senteso,1
8895,ditokopedia,1
8896,dapaat,1
8897,tekanannya,1
8898,"60ribu,",1
8899,terlaris,1
8900,haridirumah,1
8901,keren????????,1
8902,maknyus,1
8903,gan????,1
8904,serbaguna,1
8905,"tajam,barang",1
8906,tentunya!,1
8907,"mendarat,,produk",1
8908,"deskripsi,kemasan",1
8909,",seller",1
8910,"ramah,fast",1
8911,"dah,makasih",1
8912,admin??,1
8913,siri,1
8914,",sudah",1
8915,??packaging,1
8916,cartenya,1
8917,leanding,1
8918,"om,tengkyubeli",1
8919,memuaskansukses,1
8920,dislorikin,1
8921,cepat??????????????????????????????????????????,1
8922,wkwkkwkwk,1
8923,mantapp!!,1
8924,respon!,1
8925,lah!!,1
8926,indah,1
8927,dehhhhhhhhhhhhhhhhhhhhh,1
8928,"ekspetasi,",1
8929,lahhhhhhhhhhhhhhhhhhhhhh,1
8930,"sesuai,bagus",1
8931,min??????,1
8932,bakonya,1
8933,mentol????respon,1
8934,cepat??????,1
8935,was,1
8936,wus,1
8937,yaowoh,1
8938,secinta,1
8939,final,1
8940,acara�,1
8941,canvas,1
8942,selalu????????????,1
8943,rqpihhhhhhhhhhhhhhhh,1
8944,bagusssssssssssssssssss,1
8945,manchapppp,1
8946,"bagus,,??????",1
8947,surantap,1
8948,berlangganan,1
8949,inihasil,1
8950,"ajib,seller",1
8951,"yt,",1
8952,cost,1
8953,sellerudah,1
8954,"ulas,",1
8955,nyablon,1
8956,menyertakan,1
8957,"teroooos,moga",1
8958,dimudahkn,1
8959,rzq,1
8960,mantaapp!????????,1
8961,sit,1
8962,bangetrekomendid,1
8963,debessss,1
8964,mantaappp,1
8965,babgett,1
8966,adjust,1
8967,"termurah,",1
8968,melambay,1
8969,??%,1
8970,kiyowo,1
8971,"ubs,",1
8972,selucu,1
8973,photocard,1
8974,dongggggggggggg,1
8975,emasnya,1
8976,gemoy,1
8977,uucchh,1
8978,gemezzz,1
8979,syukaaa,1
8980,grafir,1
8981,minigold,1
8982,"aman,mantap",1
8983,pouchnya,1
8984,ditabung,1
8985,produnya,1
8986,ngmpulin,1
8987,recehan,1
8988,"terbaru,",1
8989,"sederhana,",1
8990,bakule,1
8991,terkumpul,1
8992,kawatir,1
8993,tengkyu,1
8994,nya????,1
8995,"mantap,,",1
8996,"alhamdulilah,",1
8997,oderanku,1
8998,rabi,1
8999,pickurir,1
9000,langganan????,1
9001,cerah,1
9002,kadoharga,1
9003,"trims,",1
9004,djiwaaaaaa,1
9005,lama ,1
9006,"ksini,",1
9007,progres,1
9008,kabari,1
9009,biasaaaaaaa,1
9010,pertahankaannn,1
9011,obattt!!!!???????????????????,1
9012,amanjos,1
9013,om????????,1
9014,relapict,1
9015,"sekali,,,suka",1
9016,bgtaroma,1
9017,isumantul,1
9018,"mempesona,rasa",1
9019,"kantong,makasih",1
9020,muaanntttaaappp,1
9021,syamsul,1
9022,sipppppppppppppppppppppppppp,1
9023,mantaapppppppppplpll,1
9024,gannnnnnnnnn,1
9025,makasihhhhhhhhhhhhhhhhhhhhhhhhhh,1
9026,manatttaapp,1
9027,mksshhh,1
9028,pelangganku,1
9029,syuukkkaaaa,1
9030,bagusssssss,1
9031,sekalaaaaaaaaaaaaa,1
9032,uuhuy,1
9033,baguussssss,1
9034,baaaaaaggggggggguuuuuuuuuuuuuuussssssssssssssssss,1
9035,tooooopppp,1
9036,markotoooooppppppp,1
9037,pohonnya,1
9038,seger2,1
9039,"paten,",1
9040,mantaaff,1
9041,konsultasi,1
9042,ordering,1
9043,terbit,1
9044,mantapsangat,1
9045,agresifproses,1
9046,mantap!jgn,1
9047,ragu2langsung,1
9048,bookingrecommended!,1
9049,mantapkinerjannya,1
9050,cepatsangat,1
9051,responsifrecommended,1
9052,thumbs,1
9053,up!,1
9054,faaaassst,1
9055,"bangeeettt,",1
9056,ngabantuin,1
9057,puaaaaaasssss,1
9058,bangeeett,1
9059,dibimbing,1
9060,ecardnya,1
9061,ancol,1
9062,dufan,1
9063,kakaknya,1
9064,ramahh,1
9065,jugaaaa!!!!,1
9066,sukakkkk,1
9067,"kerennnn,",1
9068,roaming,1
9069,digunakan??????,1
9070,"price,",1
9071,helpfull,1
9072,booking,1
9073,halangan,1
9074,tiketnya,1
9075,reschedulenya,1
9076,dbanding,1
9077,agent,1
9078,mantapppppppppppp,1
9079,kartu tanda penduduk,1
9080,"next,",1
9081,lancaaaaarr,1
9082,kamarnya,1
9083,langanan,1
9084,kereeeeennnnnn,1
9085,menghadapi,1
9086,pertanyaan pertanyaan,1
9087,agen2,1
9088,langganannnnnn,1
9089,langganannnnn,1
9090,arrived,1
9091,safely!,1
9092,yayy,1
9093,mizan!,1
9094,bukunya????,1
9095,"yuhu,",1
9096,puass!,1
9097,mizan!!????,1
9098,kurangi,1
9099,aka,1
9100,tercepat,1
9101,darah,1
9102,business,1
9103,fun,1
9104,"mantaaapppp,",1
9105,pengemasangan,1
9106,jiwaaa,1
9107,pokoknya!!,1
9108,deskrip,1
9109,"care,",1
9110,tingga;,1
9111,??????thx,1
9112,cuakeeeep,1
9113,baguuusss??,1
9114,mantappppbuild,1
9115,puaslah,1
9116,promo2nya,1
9117,sesuai!,1
9118,sipppppppppp!,1
9119,wilayar,1
9120,den,1
9121,befungsi,1
9122,seller:,1
9123,ramahhhhh,1
9124,"buyer,",1
9125,terpenting,1
9126,"normal,",1
9127,wifi,1
9128,"bardi,",1
9129,yeayyyyy,1
9130,ambience,1
9131,gradasi,1
9132,recommeded,1
9133,bangsa,1
9134,desainnya!!,1
9135,kasiiih,1
9136,muuuuch!,1
9137,rekomendit,1
9138,"pesanan,packing",1
9139,"rapi,recommended",1
9140,teball,1
9141,sukaaaamakanya,1
9142,lagitotal,1
9143,harganyafast,1
9144,jugarecomendthanks,1
9145,satin,1
9146,"adem,lembut,cocok",1
9147,ruangan,1
9148,ber-ac,1
9149,terhindar,1
9150,gigitan,1
9151,nyamuk,1
9152,"jadi,rencana",1
9153,piyamanya,1
9154,seller????,1
9155,lngganan,1
9156,orderrecomended,1
9157,seeller,1
9158,????????????????,1
9159,"bngt,cmn",1
9160,dpercepat,1
9161,tokpedddddtidak,1
9162,amaannnnnnn,1
9163,(menarini,1
9164,health,1
9165,beauty),1
9166,meredakan,1
9167,flu,1
9168,batuk,1
9169,menngunakan,1
9170,"alami,",1
9171,"pengawet,",1
9172,babblewrap,1
9173,lgmurah,1
9174,"sukakakkk,",1
9175,kreseknya,1
9176,cr2032,1
9177,uji,1
9178,"waktu,aman",1
9179,rapihmantap,1
9180,lagithe,1
9181,bast,1
9182,boz,1
9183,luarbiasaaa,1
9184,"urgent,",1
9185,dihandle,1
9186,ekspress,1
9187,jaksel,1
9188,gbu,1
9189,produknya????,1
9190,"baguss,",1
9191,dipinjem,1
9192,"cepat,recomended",1
9193,"seller,packing",1
9194,",nyesel",1
9195,sayawalaupun,1
9196,sayaterima,1
9197,doa,1
9198,pakaiterima,1
9199,jobsbisa,1
9200,tips:,1
9201,dikencengin,1
9202,fixed,1
9203,blueprint,1
9204,rrcommended,1
9205,"sampenya,",1
9206,playanan,1
9207,"skr,",1
9208,masalahseller,1
9209,bangettks,1
9210,streaming,1
9211,hobi,1
9212,tungguin,1
9213,jarang2,1
9214,ditinjau,1
9215,kesesuaian,1
9216,"tepat,",1
9217,penjua,1
9218,toped!,1
9219,sepadan,1
9220,motif'a,1
9221,lucyuu,1
9222,singletnya,1
9223,kerennnnnnnn,1
9224,murahhhh,1
9225,"umur,",1
9226,lagee,1
9227,"randomnya,",1
9228,maskernya??,1
9229,kuantitas,1
9230,dianak,1
9231,dipke,1
9232,besarnya,1
9233,kelas,1
9234,"kemarin,",1
9235,salat,1
9236,khusyukk,1
9237,??????bahannya,1
9238,sarungnya,1
9239,",mukena",1
9240,masyaaallah,1
9241,muraaahhhh,1
9242,mukenah,1
9243,survei,1
9244,diluaran,1
9245,mahal��jangan,1
9246,mantab????????bahannya,1
9247,bagus+nyaman,1
9248,dipake??????,1
9249,??terimakasih,1
9250,"gambar,mantul,cepat",1
9251,"nyampe,puas",1
9252,bagusbahannya,1
9253,"hijabnyaaa,",1
9254,enaaaaaak,1
9255,adeeeeem,1
9256,thank's,1
9257,eyyy,1
9258,unboxingmakasih,1
9259,bosnext,1
9260,"maxi,",1
9261,sellertoko,1
9262,"keras,",1
9263,minggupun,1
9264,dijalankan,1
9265,"memberkati,",1
9266,gameny,1
9267,mainnya,1
9268,panduannya,1
9269,"ori,fast",1
9270,"respond,ditunjukan",1
9271,"wkwkwk,",1
9272,"sama,,",1
9273,triger,1
9274,"kirimny,",1
9275,penyabar,1
9276,"paham,",1
9277,hatipositive,1
9278,amazing!!,1
9279,pemakaian:,1
9280,ngagetin,1
9281,43%,1
9282,"tactile,",1
9283,analognya,1
9284,l-r3-nya,1
9285,"clicky,",1
9286,bumper,1
9287,"dipencet,",1
9288,linear,1
9289,embel-embel,1
9290,"nama,",1
9291,rumble,1
9292,getarnya,1
9293,"kopong,",1
9294,finish,1
9295,"dipegang,",1
9296,braided,1
9297,layoutnya,1
9298,d-pad-nya,1
9299,salib,1
9300,renggang,1
9301,"serong,",1
9302,terusan,1
9303,geser-geser,1
9304,"d-pad-nya,",1
9305,prinegativei,1
9306,gelut,1
9307,"ngangetin,",1
9308,konsol,1
9309,impresi,1
9310,nya:,1
9311,tetangga,1
9312,nyatapi,1
9313,nyabaru,1
9314,biasabutton,1
9315,lt,1
9316,empukk,1
9317,bgtkarena,1
9318,efootball,1
9319,perasaan,1
9320,nyabeehhh,1
9321,awal�,1
9322,kepelarakw,1
9323,laun,1
9324,ter,1
9325,bernostalgia,1
9326,eranya,1
9327,rame�,1
9328,jaman,1
9329,gaaaan,1
9330,(seller,1
9331,"dah),",1
9332,(proteksi,1
9333,"terjaga),",1
9334,(original,1
9335,"pastinya),",1
9336,"dsni,",1
9337,"aj,",1
9338,"ragu2,",1
9339,"perfect,",1
9340,"markotop,",1
9341,????????????????????????????,1
9342,ta,1
9343,sukaaa!,1
9344,disknya,1
9345,kak!,1
9346,game-nya,1
9347,diinstall,1
9348,kapan-kapan,1
9349,"sampe,sampe",1
9350,rapihtata,1
9351,"dijelasin,sisanya",1
9352,dipandusangat,1
9353,"adminnya,rekomended",1
9354,close,1
9355,saking,1
9356,"sibuk,",1
9357,"broooo,",1
9358,ditangani,1
9359,arigatooo??,1
9360,rekom,1
9361,dimari,1
9362,cadangaan,1
9363,"cakep,,stik",1
9364,"smua,,pengiriman",1
9365,"24jam,,??????recomended",1
9366,mantaplangsung,1
9367,"banget,packingnya",1
9368,"bingit,,,tokonya",1
9369,"banget,,,",1
9370,"bayangin,",1
9371,cartridges,1
9372,bantuannya,1
9373,ipad,1
9374,mengakomodir,1
9375,besokannya,1
9376,boskuhhh,1
9377,"mata,",1
9378,ngerapihin,1
9379,natural,1
9380,"burem,",1
9381,"dibawa-bawa,",1
9382,imut,1
9383,shari,1
9384,"nyampee??,",1
9385,lginyaman,1
9386,mama,1
9387,micelar,1
9388,water,1
9389,essence,1
9390,cintaaa,1
9391,baguuussss,1
9392,"rapui,",1
9393,sereh,1
9394,bangettbuat,1
9395,sukacocok,1
9396,nihhpengiriman,1
9397,permaduan,1
9398,ikhtiar,1
9399,ketar,1
9400,ketir,1
9401,dus/,1
9402,ed,1
9403,langgganan,1
9404,????????????????????????,1
9405,memperlancar,1
9406,"bab,",1
9407,"dibawa,",1
9408,bangeettttt!,1
9409,"bangeett,",1
9410,walo,1
9411,tksh,1
9412,repat,1
9413,imun,1
9414,tubuh,1
9415,soup,1
9416,",bisa",1
9417,direbus,1
9418,"rebusannya,",1
9419,you?????????????,1
9420,terfavorit,1
9421,dikacamata,1
9422,"segeerr,",1
9423,bapil,1
9424,ramaah,1
9425,"you,",1
9426,segerrr,1
9427,aman!!,1
9428,deh????????,1
9429,nyan,1
9430,bangun,1
9431,"bantal,material",1
9432,cashbacknya,1
9433,"pastinya,",1
9434,menyimak,1
9435,ucapkan,1
9436,patuhi,1
9437,"kesehatan,",1
9438,paaaaas,1
9439,gantikan,1
9440,ngecewain,1
9441,sihkualitas,1
9442,usahain,1
9443,pembeli???,1
9444,banyakk!,1
9445,lho!!,1
9446,????????dalam,1
9447,kurun,1
9448,ditungguin!!????,1
9449,mutar,1
9450,360,1
9451,"derajat,",1
9452,"ngepelnya,",1
9453,manuver,1
9454,belok2,1
9455,masangnya,1
9456,minimalis,1
9457,nihsensor,1
9458,sesuaiiii,1
9459,"dicobain,",1
9460,mist-nya,1
9461,subuh2,1
9462,subuh,1
9463,dijawab??,1
9464,ngsh,1
9465,kabutnya,1
9466,cloud,1
9467,"noise,",1
9468,ditaro,1
9469,"top,",1
9470,"blackout,",1
9471,"tokonya,",1
9472,disebelahnya,1
9473,maza,1
9474,"mantap,apalagi",1
9475,"mendarat,",1
9476,"berkualitas,????,",1
9477,"sakit,",1
9478,endorse,1
9479,murni,1
9480,sangay,1
9481,amanudah,1
9482,dimobilnyaman,1
9483,tebaldulu,1
9484,tahunan,1
9485,laludanvalas,1
9486,silikonnya,1
9487,silikonsilakan,1
9488,mampir,1
9489,2hari,1
9490,nelp,1
9491,"marmer,",1
9492,parket,1
9493,polypropylene??,1
9494,lucuuu??,1
9495,merakit,1
9496,susah2,1
9497,cakeb,1
9498,"mana,",1
9499,sellerkualitas,1
9500,"sedikitpun,",1
9501,memakainya,1
9502,megangnya,1
9503,"anyways,",1
9504,"kantong,",1
9505,coba ,1
9506,"terlindung,",1
9507,toko/,1
9508,bolak-balik,1
9509,kirimsangat,1
9510,chargeran,1
9511,"menjawab,",1
9512,rata-rata,1
9513,32gb,1
9514,ya???!!,1
9515,3gb,1
9516,mas/mba???krn,1
9517,"butuh,",1
9518,ya sudahlah,1
9519,alamat!!!,1
9520,kembali!!,1
9521,kon%tl,1
9522,bangsat2,1
9523,"oi,",1
9524,bosok!,1
9525,"balas,",1
9526,50gb,1
9527,jir,1
9528,"gmn,",1
9529,"mahal2,",1
9530,ngeblur,1
9531,"hadeuhh,",1
9532,jutaan,1
9533,janggan,1
9534,berenang,1
9535,comberan,1
9536,dead,1
9537,"pixel,",1
9538,monitornya,1
9539,"audio/speakernya,",1
9540,rejeki,1
9541,belilah,1
9542,memaksakan,1
9543,foto/,1
9544,danmouse,1
9545,besokda,1
9546,jawab2,1
9547,"v2,",1
9548,desc,1
9549,"versi,",1
9550,v1,1
9551,v2,1
9552,blue,1
9553,gaguna,1
9554,puller,1
9555,gadapet,1
9556,v*rt*x,1
9557,v7,1
9558,rongsokan,1
9559,bluetoothnya,1
9560,55,1
9561,99rb,1
9562,59rbolshop,1
9563,bot,1
9564,tahi,1
9565,engselnya,1
9566,listnya,1
9567,banyakk,1
9568,dibuktikan,1
9569,",cek",1
9570,pengeluaran,1
9571,-baru,1
9572,abis2in,1
9573,"utuh,",1
9574,"terpasang,",1
9575,baut2nya,1
9576,bengak,1
9577,lahgk,1
9578,penyelesaiandi,1
9579,dikirimmya,1
9580,jbl!,1
9581,4hari,1
9582,kerja!,1
9583,2kali,1
9584,giginya,1
9585,penipu!,1
9586,"gosong,",1
9587,"kebuka,",1
9588,detailing,1
9589,angkanya,1
9590,jidatnyamana,1
9591,lagihadeeuuhh,1
9592,sendinya,1
9593,lossssss,1
9594,meyesell,1
9595,tawarin,1
9596,among,1
9597,us,1
9598,uv!,1
9599,mau!,1
9600,526,1
9601,mickeyanak,1
9602,ngamukdi,1
9603,loveklo,1
9604,payahlah,1
9605,"mengecewakan,kotor,",1
9606,musiknya,1
9607,"jalan,banyak",1
9608,jelak,1
9609,pedang,1
9610,ini ,1
9611,16703,1
9612,maenannya,1
9613,dibukayauda,1
9614,isiin,1
9615,6hari,1
9616,masuk2ditanyain,1
9617,amanah!!!,1
9618,"semua,katanya",1
9619,penyok!,1
9620,kan!,1
9621,kemas/kirim,1
9622,end,1
9623,"sportif,",1
9624,tanggapannya,1
9625,basa,1
9626,"ngotottt,",1
9627,bang?,1
9628,dough,1
9629,"lentur,",1
9630,kuah,1
9631,kental,1
9632,bnyakin,1
9633,asrep,1
9634,karuan,1
9635,pretttt,1
9636,cashew,1
9637,almond,1
9638,dagangan,1
9639,hancurrrr,1
9640,"tengik,",1
9641,termakan,1
9642,barangnya??!sy,1
9643,"76rb,",1
9644,aza?!,1
9645,yah?!,1
9646,loh!!,1
9647,pertanggungjawabannya?!,1
9648,caranya!!,1
9649,60rb!!,1
9650,ususnya,1
9651,"bangkai,",1
9652,me,1
9653,usus,1
9654,menjadikannya,1
9655,introspeksi,1
9656,kompetitor,1
9657,ini!!,1
9658,dibuble,1
9659,kripiknya,1
9660,"rasanya,",1
9661,hambaaarrrrrrr,1
9662,"loh,,,",1
9663,cincong,1
9664,hoedjan,1
9665,tumbuk,1
9666,busyeetttlamaaa,1
9667,amit,1
9668,brgnyapdhl,1
9669,kasarlaen,1
9670,duli,1
9671,granola,1
9672,robusta,1
9673,jeruknyabad,1
9674,taste,1
9675,bintaro,1
9676,gojeknya,1
9677,alternatif???,1
9678,helllooowwww???!!!,1
9679,(ojek,1
9680,online),1
9681,tuanya,1
9682,urut!,1
9683,ambil!,1
9684,apalagj,1
9685,instan!!!!,1
9686,tangan!,1
9687,terjaga!!!,1
